Date,Service_Type,Cost_USD,Environment,Region
2026-07-03,Compute,92.93,Prod,US-East-1
2026-07-03,AI_Services,249.76,Dev,US-East-1
2026-07-03,Storage,262.84,QA,US-East-1
2026-07-03,Storage,103.48,QA,US-East-1
2026-07-03,Compute,430.05,Dev,US-East-1
2026-07-03,Storage,426.83,QA,US-East-1
2026-07-03,AI_Services,109.9,Dev,US-East-1
2026-07-03,Compute,473.92,Dev,US-East-1
2026-07-03,AI_Services,70.74,Prod,US-East-1
2026-07-03,AI_Services,132.68,QA,US-East-1
2026-07-03,Storage,311.54,Dev,US-East-1
2026-07-03,Storage,259.07,Prod,US-East-1
2026-07-03,AI_Services,458.41,Dev,US-East-1
2026-07-03,AI_Services,293.62,Prod,US-East-1
2026-07-03,Storage,450.83,Prod,US-East-1
2026-07-03,Network,130.91,Dev,US-East-1
2026-07-03,AI_Services,60.87,Dev,US-East-1
2026-07-03,Storage,372.18,Prod,US-East-1
2026-07-03,Compute,13.12,QA,US-East-1
2026-07-03,Compute,479.18,QA,US-East-1
2026-07-03,Compute,478.18,QA,US-East-1
2026-07-03,AI_Services,279.04,QA,US-East-1
2026-07-03,Compute,350.67,Dev,US-East-1
2026-07-03,Network,134.09,Prod,US-East-1
2026-07-03,Network,121.27,Dev,US-East-1
2026-07-03,Compute,259.23,Dev,US-East-1
2026-07-03,Network,345.78,QA,US-East-1
2026-07-03,Storage,99.08,QA,US-East-1
2026-07-03,Compute,76.61,Prod,US-East-1
2026-07-03,AI_Services,444.79,Dev,US-East-1
2026-07-03,Compute,152.17,Dev,US-East-1
2026-07-03,Compute,386.31,QA,US-East-1
2026-07-03,Storage,358.63,Dev,US-East-1
2026-07-03,Storage,169.32,Prod,US-East-1
2026-07-03,AI_Services,42.61,Prod,US-East-1
2026-07-03,Storage,324.28,QA,US-East-1
2026-07-03,AI_Services,50.63,Prod,US-East-1
2026-07-03,AI_Services,471.98,Dev,US-East-1
2026-07-03,Storage,329.65,QA,US-East-1
2026-07-03,AI_Services,443.75,QA,US-East-1
2026-07-03,Storage,239.52,Dev,US-East-1
2026-07-03,Compute,187.66,Prod,US-East-1
2026-07-03,Storage,485.65,QA,US-East-1
2026-07-03,Storage,370.38,QA,US-East-1
2026-07-03,Compute,140.49,Prod,US-East-1
2026-07-03,AI_Services,44.1,QA,US-East-1
2026-07-03,Compute,177.52,Prod,US-East-1
2026-07-03,Network,450.6,Prod,US-East-1
2026-07-03,Storage,475.48,Prod,US-East-1
2026-07-03,Network,76.79,Dev,US-East-1
2026-07-03,Network,26.31,Prod,US-East-1
2026-07-03,Network,435.72,Prod,US-East-1
2026-07-03,Network,64.4,QA,US-East-1
2026-07-03,AI_Services,449.47,Dev,US-East-1
2026-07-03,Compute,490.99,Dev,US-East-1
2026-07-03,Compute,261.55,Prod,US-East-1
2026-07-03,Network,234.63,Dev,US-East-1
2026-07-03,AI_Services,419.58,QA,US-East-1
2026-07-03,Network,407.4,QA,US-East-1
2026-07-03,Network,165.42,Prod,US-East-1
2026-07-03,AI_Services,424.84,Prod,US-East-1
2026-07-03,Storage,146.53,Dev,US-East-1
2026-07-03,Network,314.34,Prod,US-East-1
2026-07-03,AI_Services,352.76,Prod,US-East-1
2026-07-03,Compute,123.87,Prod,US-East-1
2026-07-03,Storage,55.69,Prod,US-East-1
2026-07-03,AI_Services,475.96,Prod,US-East-1
2026-07-03,Network,153.06,Dev,US-East-1
2026-07-03,Network,96.33,QA,US-East-1
2026-07-03,Network,411.2,QA,US-East-1
2026-07-03,AI_Services,191.6,Prod,US-East-1
2026-07-03,Compute,240.91,Dev,US-East-1
2026-07-03,Compute,11.35,Prod,US-East-1
2026-07-03,Compute,29.02,Prod,US-East-1
2026-07-03,Compute,137.98,Prod,US-East-1
2026-07-03,Network,456.88,Dev,US-East-1
2026-07-03,AI_Services,484.65,QA,US-East-1
2026-07-03,Compute,296.06,Prod,US-East-1
2026-07-03,AI_Services,413.11,QA,US-East-1
2026-07-03,Compute,18.67,QA,US-East-1
2026-07-03,Storage,210.22,Prod,US-East-1
2026-07-03,Storage,277.96,Prod,US-East-1
2026-07-03,Network,321.99,Prod,US-East-1
2026-07-03,Network,56.04,QA,US-East-1
2026-07-03,AI_Services,200.94,Dev,US-East-1
2026-07-03,Compute,178.1,QA,US-East-1
2026-07-03,Network,462.36,QA,US-East-1
2026-07-03,Compute,310.52,Prod,US-East-1
2026-07-03,Compute,418.64,Dev,US-East-1
2026-07-03,AI_Services,251.22,Prod,US-East-1
2026-07-03,Compute,393.42,Prod,US-East-1
2026-07-03,Network,405.22,Dev,US-East-1
2026-07-03,Storage,215.9,Dev,US-East-1
2026-07-03,AI_Services,128.6,QA,US-East-1
2026-07-03,Network,291.53,Prod,US-East-1
2026-07-03,Compute,467.3,Prod,US-East-1
2026-07-03,Network,344.62,QA,US-East-1
2026-07-03,Compute,374.82,Dev,US-East-1
2026-07-03,AI_Services,322.47,Prod,US-East-1
2026-07-03,AI_Services,132.55,Prod,US-East-1
2026-07-03,Storage,80.69,Dev,US-East-1
2026-07-03,Network,310.59,QA,US-East-1
2026-07-03,Compute,435.48,Prod,US-East-1
2026-07-03,AI_Services,499.47,QA,US-East-1
2026-07-03,Network,95.2,QA,US-East-1
2026-07-03,Compute,333.4,QA,US-East-1
2026-07-03,Storage,90.53,QA,US-East-1
2026-07-03,Storage,385.75,Prod,US-East-1
2026-07-03,Storage,355.12,Dev,US-East-1
2026-07-03,AI_Services,435.81,Prod,US-East-1
2026-07-03,Compute,176.28,QA,US-East-1
2026-07-03,Storage,212.92,QA,US-East-1
2026-07-03,Storage,362.16,QA,US-East-1
2026-07-03,Compute,219.42,Dev,US-East-1
2026-07-03,Compute,23.05,Dev,US-East-1
2026-07-03,AI_Services,177.05,Prod,US-East-1
2026-07-03,Network,342.92,Dev,US-East-1
2026-07-03,Storage,219.63,Prod,US-East-1
2026-07-03,AI_Services,318.81,Prod,US-East-1
2026-07-03,Compute,103.91,Prod,US-East-1
2026-07-03,Compute,205.44,QA,US-East-1
2026-07-03,Compute,62.96,Dev,US-East-1
2026-07-03,Network,294.61,Prod,US-East-1
2026-07-03,AI_Services,182.82,Prod,US-East-1
2026-07-03,Network,145.17,Prod,US-East-1
2026-07-03,AI_Services,324.44,Prod,US-East-1
2026-07-03,Network,439.36,QA,US-East-1
2026-07-03,Storage,222.48,Prod,US-East-1
2026-07-03,AI_Services,207.71,Prod,US-East-1
2026-07-03,AI_Services,64.66,Dev,US-East-1
2026-07-03,Storage,354.58,QA,US-East-1
2026-07-03,Network,144.49,QA,US-East-1
2026-07-03,Network,346.93,QA,US-East-1
2026-07-03,Storage,226.07,QA,US-East-1
2026-07-03,Compute,415.8,Dev,US-East-1
2026-07-03,Network,343.45,QA,US-East-1
2026-07-03,Network,18.38,QA,US-East-1
2026-07-03,Network,155.19,QA,US-East-1
2026-07-03,Compute,186.22,Prod,US-East-1
2026-07-03,Network,308.44,Prod,US-East-1
2026-07-03,Storage,295.23,QA,US-East-1
2026-07-03,Storage,480.14,QA,US-East-1
2026-07-03,Network,155.13,Prod,US-East-1
2026-07-03,Compute,489.37,Prod,US-East-1
2026-07-03,Compute,239.07,Dev,US-East-1
2026-07-03,Compute,245.83,QA,US-East-1
2026-07-03,Network,147.26,QA,US-East-1
2026-07-03,AI_Services,264.22,Dev,US-East-1
2026-07-03,Storage,78.0,QA,US-East-1
2026-07-03,Compute,225.23,QA,US-East-1
2026-07-03,Compute,343.24,QA,US-East-1
2026-07-03,AI_Services,117.35,Prod,US-East-1
2026-07-03,Network,308.52,QA,US-East-1
2026-07-03,Storage,239.41,QA,US-East-1
2026-07-03,Storage,384.14,QA,US-East-1
2026-07-03,AI_Services,121.33,Prod,US-East-1
2026-07-03,Network,138.27,Dev,US-East-1
2026-07-03,AI_Services,313.08,QA,US-East-1
2026-07-03,Storage,104.49,Prod,US-East-1
2026-07-03,Storage,347.23,Prod,US-East-1
2026-07-03,Storage,311.77,Dev,US-East-1
2026-07-03,Storage,461.22,Prod,US-East-1
2026-07-03,Storage,231.82,Dev,US-East-1
2026-07-03,Compute,374.65,Prod,US-East-1
2026-07-03,Compute,26.69,Prod,US-East-1
2026-07-03,Compute,450.81,Prod,US-East-1
2026-07-03,Storage,331.58,Prod,US-East-1
2026-07-03,AI_Services,62.98,Dev,US-East-1
2026-07-03,Network,401.95,QA,US-East-1
2026-07-03,Network,12.02,QA,US-East-1
2026-07-03,Compute,252.31,Dev,US-East-1
2026-07-03,Compute,38.09,Dev,US-East-1
2026-07-03,AI_Services,253.87,Prod,US-East-1
2026-07-03,AI_Services,13.91,Prod,US-East-1
2026-07-03,Network,146.33,Prod,US-East-1
2026-07-03,Network,215.0,Dev,US-East-1
2026-07-03,Compute,242.29,Prod,US-East-1
2026-07-03,Storage,495.54,QA,US-East-1
2026-07-03,Compute,194.91,Prod,US-East-1
2026-07-03,Storage,340.4,Prod,US-East-1
2026-07-03,Network,146.11,Prod,US-East-1
2026-07-03,Network,285.42,QA,US-East-1
2026-07-03,Storage,91.56,QA,US-East-1
2026-07-03,Compute,47.63,Dev,US-East-1
2026-07-03,Network,141.64,Prod,US-East-1
2026-07-03,AI_Services,352.56,Prod,US-East-1
2026-07-03,Storage,89.07,QA,US-East-1
2026-07-03,Storage,448.47,Prod,US-East-1
2026-07-03,Network,302.24,Prod,US-East-1
2026-07-03,Network,273.76,QA,US-East-1
2026-07-03,Storage,453.24,Dev,US-East-1
2026-07-03,Storage,59.83,Prod,US-East-1
2026-07-03,AI_Services,53.62,Prod,US-East-1
2026-07-03,Network,196.0,Dev,US-East-1
2026-07-03,Network,107.82,Prod,US-East-1
2026-07-03,Storage,218.35,QA,US-East-1
2026-07-03,Compute,122.31,QA,US-East-1
2026-07-03,Storage,401.13,Dev,US-East-1
2026-07-03,AI_Services,226.93,Dev,US-East-1
2026-07-03,AI_Services,202.27,Prod,US-East-1
2026-07-03,Network,307.91,Prod,US-East-1
2026-07-03,AI_Services,257.85,Prod,US-East-1
2026-07-03,Compute,486.55,Prod,US-East-1
2026-07-03,Compute,493.0,Prod,US-East-1
2026-07-03,Storage,297.53,Prod,US-East-1
2026-07-03,Network,312.99,QA,US-East-1
2026-07-03,AI_Services,360.0,QA,US-East-1
2026-07-03,AI_Services,383.19,Prod,US-East-1
2026-07-03,Compute,249.55,Prod,US-East-1
2026-07-03,AI_Services,498.64,Prod,US-East-1
2026-07-03,Network,217.18,Dev,US-East-1
2026-07-03,Compute,202.83,Prod,US-East-1
2026-07-03,Network,68.94,Dev,US-East-1
2026-07-03,Compute,254.29,Dev,US-East-1
2026-07-03,AI_Services,176.21,Dev,US-East-1
2026-07-03,Storage,362.05,Dev,US-East-1
2026-07-03,AI_Services,454.56,QA,US-East-1
2026-07-03,AI_Services,350.13,Prod,US-East-1
2026-07-03,Network,291.13,QA,US-East-1
2026-07-03,Storage,166.7,Dev,US-East-1
2026-07-03,Storage,67.56,QA,US-East-1
2026-07-03,Storage,235.72,QA,US-East-1
2026-07-03,AI_Services,171.71,Dev,US-East-1
2026-07-03,Compute,386.42,QA,US-East-1
2026-07-03,AI_Services,142.45,Prod,US-East-1
2026-07-03,Network,409.0,Dev,US-East-1
2026-07-03,Compute,368.98,Dev,US-East-1
2026-07-03,Network,154.59,Dev,US-East-1
2026-07-03,AI_Services,277.44,Dev,US-East-1
2026-07-03,Network,274.82,QA,US-East-1
2026-07-03,Compute,233.84,Dev,US-East-1
2026-07-03,AI_Services,152.12,Prod,US-East-1
2026-07-03,Compute,389.82,Prod,US-East-1
2026-07-03,Compute,108.56,Dev,US-East-1
2026-07-03,Storage,465.49,Prod,US-East-1
2026-07-03,Storage,215.74,Prod,US-East-1
2026-07-03,AI_Services,273.91,Prod,US-East-1
2026-07-03,AI_Services,115.87,Dev,US-East-1
2026-07-03,Network,353.6,QA,US-East-1
2026-07-03,Storage,238.84,QA,US-East-1
2026-07-03,AI_Services,174.76,QA,US-East-1
2026-07-03,Network,205.82,QA,US-East-1
2026-07-03,Storage,12.42,Dev,US-East-1
2026-07-03,Network,442.1,Dev,US-East-1
2026-07-03,Storage,308.06,Dev,US-East-1
2026-07-03,Storage,351.35,QA,US-East-1
2026-07-03,Compute,479.34,Dev,US-East-1
2026-07-03,Compute,344.67,QA,US-East-1
2026-07-03,AI_Services,269.8,Prod,US-East-1
2026-07-03,Storage,218.56,QA,US-East-1
2026-07-03,Network,258.26,QA,US-East-1
2026-07-03,AI_Services,390.68,Dev,US-East-1
2026-07-03,Network,32.69,Dev,US-East-1
2026-07-03,Network,24.06,QA,US-East-1
2026-07-03,AI_Services,175.49,QA,US-East-1
2026-07-03,Compute,346.82,Dev,US-East-1
2026-07-03,Compute,356.51,Dev,US-East-1
2026-07-03,Storage,304.62,Dev,US-East-1
2026-07-03,Compute,301.24,QA,US-East-1
2026-07-03,AI_Services,249.05,Dev,US-East-1
2026-07-03,Network,287.15,Prod,US-East-1
2026-07-03,AI_Services,131.5,QA,US-East-1
2026-07-03,Storage,261.07,Prod,US-East-1
2026-07-03,Network,400.89,Prod,US-East-1
2026-07-03,AI_Services,451.92,Dev,US-East-1
2026-07-03,Compute,284.24,QA,US-East-1
2026-07-03,Storage,411.39,Prod,US-East-1
2026-07-03,Storage,354.96,Dev,US-East-1
2026-07-03,Compute,83.89,Dev,US-East-1
2026-07-03,AI_Services,199.3,QA,US-East-1
2026-07-03,Compute,303.93,QA,US-East-1
2026-07-03,Network,378.81,QA,US-East-1
2026-07-03,Storage,449.81,Dev,US-East-1
2026-07-03,Network,48.11,Prod,US-East-1
2026-07-03,Network,61.52,Prod,US-East-1
2026-07-03,Network,245.83,QA,US-East-1
2026-07-03,Compute,343.71,QA,US-East-1
2026-07-03,Network,397.15,QA,US-East-1
2026-07-03,Compute,403.76,QA,US-East-1
2026-07-03,Storage,165.81,Prod,US-East-1
2026-07-03,AI_Services,85.07,Dev,US-East-1
2026-07-03,AI_Services,337.29,QA,US-East-1
2026-07-03,Network,119.69,Dev,US-East-1
2026-07-03,Compute,155.7,Prod,US-East-1
2026-07-03,Storage,307.34,QA,US-East-1
2026-07-03,AI_Services,155.95,QA,US-East-1
2026-07-03,Storage,36.61,QA,US-East-1
2026-07-03,Network,214.25,QA,US-East-1
2026-07-03,Network,291.18,Dev,US-East-1
2026-07-03,Network,271.57,Prod,US-East-1
2026-07-03,Network,418.36,QA,US-East-1
2026-07-03,AI_Services,294.47,Prod,US-East-1
2026-07-03,Network,26.46,Dev,US-East-1
2026-07-03,Compute,433.03,QA,US-East-1
2026-07-03,Network,392.67,QA,US-East-1
2026-07-03,Storage,215.52,Prod,US-East-1
2026-07-03,Storage,204.36,QA,US-East-1
2026-07-03,Network,428.46,QA,US-East-1
2026-07-03,Storage,341.84,Dev,US-East-1
2026-07-03,Storage,97.07,Dev,US-East-1
2026-07-03,Storage,316.09,Prod,US-East-1
2026-07-03,Compute,18.25,Dev,US-East-1
2026-07-03,Compute,227.5,Prod,US-East-1
2026-07-03,Compute,427.6,Dev,US-East-1
2026-07-03,Storage,258.59,Prod,US-East-1
2026-07-03,AI_Services,286.26,Prod,US-East-1
2026-07-03,AI_Services,219.62,Dev,US-East-1
2026-07-03,Storage,217.77,Dev,US-East-1
2026-07-03,Storage,332.25,Prod,US-East-1
2026-07-03,Storage,251.75,QA,US-East-1
2026-07-03,AI_Services,94.47,QA,US-East-1
2026-07-03,AI_Services,338.41,QA,US-East-1
2026-07-03,AI_Services,485.38,Prod,US-East-1
2026-07-03,AI_Services,126.05,Dev,US-East-1
2026-07-03,AI_Services,133.71,Prod,US-East-1
2026-07-03,Compute,41.64,QA,US-East-1
2026-07-03,Storage,273.95,QA,US-East-1
2026-07-03,Compute,132.57,Dev,US-East-1
2026-07-03,Network,51.15,Dev,US-East-1
2026-07-03,Network,257.92,Prod,US-East-1
2026-07-03,Storage,125.49,Dev,US-East-1
2026-07-03,Network,255.66,QA,US-East-1
2026-07-03,Network,493.04,QA,US-East-1
2026-07-03,Compute,230.78,QA,US-East-1
2026-07-03,Network,15.37,Dev,US-East-1
2026-07-03,AI_Services,232.09,QA,US-East-1
2026-07-03,AI_Services,56.83,QA,US-East-1
2026-07-03,Compute,94.1,QA,US-East-1
2026-07-03,Network,82.25,Dev,US-East-1
2026-07-03,Network,274.69,Prod,US-East-1
2026-07-03,Network,42.66,QA,US-East-1
2026-07-03,Compute,371.76,Dev,US-East-1
2026-07-03,Compute,201.59,QA,US-East-1
2026-07-03,Network,431.54,Prod,US-East-1
2026-07-03,Storage,144.7,Prod,US-East-1
2026-07-03,Network,54.5,QA,US-East-1
2026-07-03,Storage,231.97,Prod,US-East-1
2026-07-03,Network,173.51,Prod,US-East-1
2026-07-03,AI_Services,475.04,Prod,US-East-1
2026-07-03,Storage,179.9,Prod,US-East-1
2026-07-03,Network,182.3,Prod,US-East-1
2026-07-03,Network,252.71,Prod,US-East-1
2026-07-03,Storage,291.72,Dev,US-East-1
2026-07-03,AI_Services,168.98,Dev,US-East-1
2026-07-03,Compute,91.51,Prod,US-East-1
2026-07-03,Storage,129.1,Prod,US-East-1
2026-07-03,Network,137.04,Prod,US-East-1
2026-07-03,Network,289.03,QA,US-East-1
2026-07-03,Compute,452.92,Dev,US-East-1
2026-07-03,AI_Services,315.41,QA,US-East-1
2026-07-03,Storage,262.88,Dev,US-East-1
2026-07-03,Network,381.86,Dev,US-East-1
2026-07-03,Compute,379.7,QA,US-East-1
2026-07-03,AI_Services,91.69,Prod,US-East-1
2026-07-03,Storage,22.76,QA,US-East-1
2026-07-03,Storage,444.62,QA,US-East-1
2026-07-03,Compute,266.42,QA,US-East-1
2026-07-03,Storage,343.9,Dev,US-East-1
2026-07-03,Network,369.34,Prod,US-East-1
2026-07-03,Compute,444.18,Dev,US-East-1
2026-07-03,Compute,12.17,Prod,US-East-1
2026-07-03,AI_Services,290.13,Dev,US-East-1
2026-07-03,Storage,96.85,QA,US-East-1
2026-07-03,AI_Services,199.14,Dev,US-East-1
2026-07-03,Network,183.86,Prod,US-East-1
2026-07-03,AI_Services,194.17,Dev,US-East-1
2026-07-03,AI_Services,121.32,Dev,US-East-1
2026-07-03,Network,24.35,Dev,US-East-1
2026-07-03,Network,307.84,Prod,US-East-1
2026-07-03,Storage,182.65,Prod,US-East-1
2026-07-03,AI_Services,118.19,QA,US-East-1
2026-07-03,Storage,213.69,Prod,US-East-1
2026-07-03,Network,459.7,Dev,US-East-1
2026-07-03,AI_Services,289.51,Dev,US-East-1
2026-07-03,Storage,458.93,QA,US-East-1
2026-07-03,Network,82.39,Dev,US-East-1
2026-07-03,AI_Services,111.67,Dev,US-East-1
2026-07-03,Storage,281.69,QA,US-East-1
2026-07-03,Storage,309.86,Dev,US-East-1
2026-07-03,Compute,362.72,QA,US-East-1
2026-07-03,AI_Services,253.01,QA,US-East-1
2026-07-03,Compute,309.69,Prod,US-East-1
2026-07-03,Network,406.86,Dev,US-East-1
2026-07-03,Network,414.51,Prod,US-East-1
2026-07-03,Storage,40.25,Prod,US-East-1
2026-07-03,Compute,297.0,Dev,US-East-1
2026-07-03,Compute,396.79,QA,US-East-1
2026-07-03,Compute,291.96,Dev,US-East-1
2026-07-03,Storage,268.3,Dev,US-East-1
2026-07-03,Storage,80.6,QA,US-East-1
2026-07-03,AI_Services,155.36,Dev,US-East-1
2026-07-03,Compute,304.83,QA,US-East-1
2026-07-03,Compute,332.58,Dev,US-East-1
2026-07-03,AI_Services,125.98,Prod,US-East-1
2026-07-03,Compute,52.84,Prod,US-East-1
2026-07-03,AI_Services,133.66,Prod,US-East-1
2026-07-03,AI_Services,182.11,Dev,US-East-1
2026-07-03,Compute,359.8,QA,US-East-1
2026-07-03,AI_Services,317.17,QA,US-East-1
2026-07-03,Storage,156.49,Prod,US-East-1
2026-07-03,Storage,81.15,QA,US-East-1
2026-07-03,Storage,345.19,QA,US-East-1
2026-07-03,Compute,414.49,Dev,US-East-1
2026-07-03,Compute,262.88,Prod,US-East-1
2026-07-03,Storage,397.14,Dev,US-East-1
2026-07-03,AI_Services,397.44,Dev,US-East-1
2026-07-03,AI_Services,203.16,QA,US-East-1
2026-07-03,Compute,197.46,Prod,US-East-1
2026-07-03,Storage,190.41,Prod,US-East-1
2026-07-03,Network,415.6,QA,US-East-1
2026-07-03,Storage,31.88,Prod,US-East-1
2026-07-03,Storage,192.97,Prod,US-East-1
2026-07-03,Network,299.27,QA,US-East-1
2026-07-03,Network,128.93,Prod,US-East-1
2026-07-03,AI_Services,273.33,Dev,US-East-1
2026-07-03,Network,91.59,QA,US-East-1
2026-07-03,Network,242.27,QA,US-East-1
2026-07-03,Compute,184.4,Dev,US-East-1
2026-07-03,AI_Services,107.86,QA,US-East-1
2026-07-03,Network,443.53,QA,US-East-1
2026-07-03,Network,123.65,Dev,US-East-1
2026-07-03,Network,313.35,QA,US-East-1
2026-07-03,Compute,229.63,Dev,US-East-1
2026-07-03,Network,99.54,QA,US-East-1
2026-07-03,Compute,385.48,Dev,US-East-1
2026-07-03,Storage,196.28,QA,US-East-1
2026-07-03,AI_Services,100.05,QA,US-East-1
2026-07-03,Network,184.04,Dev,US-East-1
2026-07-03,Storage,351.64,Dev,US-East-1
2026-07-03,Storage,42.21,Dev,US-East-1
2026-07-03,Network,407.69,Prod,US-East-1
2026-07-03,Compute,214.97,QA,US-East-1
2026-07-03,Storage,125.55,Prod,US-East-1
2026-07-03,AI_Services,452.49,Dev,US-East-1
2026-07-03,Compute,459.98,QA,US-East-1
2026-07-03,Storage,69.35,Dev,US-East-1
2026-07-03,Network,464.05,Prod,US-East-1
2026-07-03,Storage,32.87,Dev,US-East-1
2026-07-03,AI_Services,458.15,Prod,US-East-1
2026-07-03,Storage,308.65,Dev,US-East-1
2026-07-03,Storage,234.61,Prod,US-East-1
2026-07-03,Network,45.98,QA,US-East-1
2026-07-03,Storage,190.72,Dev,US-East-1
2026-07-03,Compute,361.12,Prod,US-East-1
2026-07-03,Network,355.9,Dev,US-East-1
2026-07-03,Network,318.88,QA,US-East-1
2026-07-03,Compute,325.14,QA,US-East-1
2026-07-03,Compute,266.93,Prod,US-East-1
2026-07-03,AI_Services,73.56,Prod,US-East-1
2026-07-03,Storage,324.97,Dev,US-East-1
2026-07-03,Compute,96.5,QA,US-East-1
2026-07-03,Network,11.54,QA,US-East-1
2026-07-03,AI_Services,99.96,Prod,US-East-1
2026-07-03,Network,73.95,Prod,US-East-1
2026-07-03,Storage,414.8,Dev,US-East-1
2026-07-03,Compute,108.59,Dev,US-East-1
2026-07-03,Network,307.44,Prod,US-East-1
2026-07-03,Network,244.77,Dev,US-East-1
2026-07-03,Storage,314.4,QA,US-East-1
2026-07-03,Storage,357.91,QA,US-East-1
2026-07-03,Compute,11.05,Dev,US-East-1
2026-07-03,Compute,290.86,Dev,US-East-1
2026-07-03,Compute,272.5,Prod,US-East-1
2026-07-03,Compute,15.13,Dev,US-East-1
2026-07-03,Network,371.57,Prod,US-East-1
2026-07-03,Compute,286.08,Dev,US-East-1
2026-07-03,Storage,96.85,QA,US-East-1
2026-07-03,Compute,14.36,Dev,US-East-1
2026-07-03,Network,133.88,Prod,US-East-1
2026-07-03,Network,272.51,Prod,US-East-1
2026-07-03,Network,497.27,Prod,US-East-1
2026-07-03,Storage,272.43,Dev,US-East-1
2026-07-03,Storage,219.93,QA,US-East-1
2026-07-03,AI_Services,180.17,QA,US-East-1
2026-07-03,AI_Services,361.03,Prod,US-East-1
2026-07-03,Storage,465.59,Prod,US-East-1
2026-07-03,AI_Services,79.54,Prod,US-East-1
2026-07-03,Network,25.93,QA,US-East-1
2026-07-03,Storage,252.43,Dev,US-East-1
2026-07-03,Storage,102.52,QA,US-East-1
2026-07-03,Compute,58.06,Prod,US-East-1
2026-07-03,Network,34.3,Dev,US-East-1
2026-07-03,Compute,47.24,Prod,US-East-1
2026-07-03,Network,129.42,Prod,US-East-1
2026-07-03,Network,344.75,Prod,US-East-1
2026-07-03,Storage,136.88,Prod,US-East-1
2026-07-03,AI_Services,18.93,Dev,US-East-1
2026-07-03,Compute,473.54,QA,US-East-1
2026-07-03,Compute,180.73,Prod,US-East-1
2026-07-03,Compute,231.79,Dev,US-East-1
2026-07-03,Network,319.21,QA,US-East-1
2026-07-03,Storage,98.42,QA,US-East-1
2026-07-03,AI_Services,399.15,QA,US-East-1
2026-07-03,Storage,115.16,QA,US-East-1
2026-07-03,Network,402.18,Dev,US-East-1
2026-07-03,Storage,89.12,QA,US-East-1
2026-07-03,AI_Services,223.88,Dev,US-East-1
2026-07-03,AI_Services,150.44,Prod,US-East-1
2026-07-03,AI_Services,302.62,Prod,US-East-1
2026-07-03,Compute,32.38,QA,US-East-1
2026-07-03,Network,278.5,Dev,US-East-1
2026-07-03,Network,180.78,Prod,US-East-1
2026-07-03,AI_Services,229.42,QA,US-East-1
2026-07-03,Compute,405.6,QA,US-East-1
2026-07-03,Storage,262.57,QA,US-East-1
2026-07-03,Network,281.68,Dev,US-East-1
2026-07-03,Compute,133.87,Dev,US-East-1
2026-07-03,Storage,174.66,Dev,US-East-1
2026-07-03,AI_Services,418.55,Dev,US-East-1
2026-07-03,AI_Services,208.9,QA,US-East-1
2026-07-03,Storage,82.16,QA,US-East-1
2026-07-03,Compute,136.42,Prod,US-East-1
2026-07-03,Network,251.58,Prod,US-East-1
2026-07-03,Compute,327.75,Dev,US-East-1
2026-07-03,Network,324.12,QA,US-East-1
2026-07-03,AI_Services,86.51,Prod,US-East-1
2026-07-03,Compute,287.53,QA,US-East-1
2026-07-03,AI_Services,258.52,Prod,US-East-1
2026-07-03,Storage,412.96,Dev,US-East-1
2026-07-03,Network,269.8,QA,US-East-1
2026-07-03,Network,240.05,Prod,US-East-1
2026-07-03,Compute,47.7,Dev,US-East-1
2026-07-03,Storage,83.77,Prod,US-East-1
2026-07-03,AI_Services,331.06,Dev,US-East-1
2026-07-03,Compute,468.74,QA,US-East-1
2026-07-03,Storage,281.45,Prod,US-East-1
2026-07-03,Compute,238.73,Dev,US-East-1
2026-07-03,Compute,306.23,Dev,US-East-1
2026-07-03,Compute,324.51,Dev,US-East-1
2026-07-03,Storage,376.97,Prod,US-East-1
2026-07-03,Storage,154.59,Dev,US-East-1
2026-07-03,Compute,92.05,Dev,US-East-1
2026-07-03,Compute,133.21,Prod,US-East-1
2026-07-03,Storage,407.63,Dev,US-East-1
2026-07-03,Network,90.2,Dev,US-East-1
2026-07-03,AI_Services,33.09,Dev,US-East-1
2026-07-03,Compute,186.84,Dev,US-East-1
2026-07-03,AI_Services,116.26,Dev,US-East-1
2026-07-03,Compute,56.38,Prod,US-East-1
2026-07-03,Network,367.96,Prod,US-East-1
2026-07-03,AI_Services,361.56,Dev,US-East-1
2026-07-03,AI_Services,37.88,Dev,US-East-1
2026-07-03,Storage,135.79,Dev,US-East-1
2026-07-03,AI_Services,18.22,Prod,US-East-1
2026-07-03,AI_Services,142.79,QA,US-East-1
2026-07-03,Compute,280.15,Prod,US-East-1
2026-07-03,Storage,86.03,Dev,US-East-1
2026-07-03,Compute,473.27,QA,US-East-1
2026-07-03,Compute,454.78,Prod,US-East-1
2026-07-03,Compute,346.46,Dev,US-East-1
2026-07-03,AI_Services,319.86,Dev,US-East-1
2026-07-03,Compute,86.1,QA,US-East-1
2026-07-03,AI_Services,190.27,QA,US-East-1
2026-07-03,Storage,79.08,Prod,US-East-1
2026-07-03,AI_Services,482.46,QA,US-East-1
2026-07-03,Compute,331.63,Dev,US-East-1
2026-07-03,AI_Services,248.19,Prod,US-East-1
2026-07-03,AI_Services,480.7,Dev,US-East-1
2026-07-03,Network,28.62,Dev,US-East-1
2026-07-03,Storage,75.01,Prod,US-East-1
2026-07-03,Network,474.17,Prod,US-East-1
