Ticket_ID,Priority,Created_Date,Resolution_Time_Hours,SLA_Met
INC-75750,High,11/17/2024,39,FALSE
INC-85425,High,4/2/2025,39,FALSE
INC-27183,Critical,2/10/2025,53,FALSE
INC-31081,Critical,5/12/2025,51,FALSE
INC-74185,High,4/10/2025,58,FALSE
INC-02279,Low,10/2/2024,9,TRUE
INC-40813,High,2/26/2025,7,TRUE
INC-23633,Medium,6/21/2025,21,TRUE
INC-96536,Critical,9/22/2024,29,FALSE
INC-24097,Medium,11/6/2024,55,FALSE
INC-26187,Critical,1/21/2025,51,FALSE
INC-38992,Low,6/27/2025,56,FALSE
INC-98223,Low,10/17/2024,67,FALSE
INC-35997,Low,9/17/2024,36,FALSE
INC-96977,Critical,6/23/2025,12,TRUE
INC-13018,High,8/7/2024,37,FALSE
INC-41906,Medium,4/8/2025,71,FALSE
INC-95937,Critical,9/22/2024,41,FALSE
INC-75116,Medium,10/5/2024,43,FALSE
INC-55064,Low,8/17/2024,68,FALSE
INC-69339,Critical,10/30/2024,47,FALSE
INC-87716,Low,1/21/2025,15,TRUE
INC-51542,Medium,4/20/2025,59,FALSE
INC-02577,Critical,12/23/2024,37,FALSE
INC-28138,Medium,12/28/2024,15,TRUE
INC-55266,Critical,11/30/2024,40,FALSE
INC-91449,High,11/7/2024,38,FALSE
INC-23841,Medium,11/10/2024,20,TRUE
INC-01382,Critical,6/29/2025,41,FALSE
INC-88092,High,11/7/2024,30,FALSE
INC-61216,Low,1/11/2025,49,FALSE
INC-68939,Medium,4/7/2025,37,FALSE
INC-86544,High,3/25/2025,10,TRUE
INC-16843,Low,2/14/2025,25,FALSE
INC-28464,Medium,2/28/2025,52,FALSE
INC-31359,Critical,4/4/2025,33,FALSE
INC-14649,Low,9/15/2024,25,FALSE
INC-15979,Critical,5/4/2025,18,TRUE
INC-89154,Low,3/30/2025,43,FALSE
INC-54650,High,10/10/2024,19,TRUE
INC-44209,Medium,7/25/2024,48,FALSE
INC-29290,Critical,1/10/2025,61,FALSE
INC-66270,Medium,6/24/2025,40,FALSE
INC-10348,Low,9/17/2024,17,TRUE
INC-59265,Medium,11/3/2024,10,TRUE
INC-34522,Low,8/24/2024,43,FALSE
INC-24173,Critical,3/20/2025,60,FALSE
INC-65715,High,3/30/2025,58,FALSE
INC-35292,Critical,5/14/2025,9,TRUE
INC-14308,Critical,7/14/2024,26,FALSE
INC-51763,High,8/9/2024,67,FALSE
INC-39575,High,7/2/2025,48,FALSE
INC-82663,High,5/10/2025,50,FALSE
INC-35744,High,3/5/2025,33,FALSE
INC-80126,Low,4/1/2025,59,FALSE
INC-40124,Medium,11/23/2024,38,FALSE
INC-54901,Critical,8/1/2024,36,FALSE
INC-95675,High,2/28/2025,51,FALSE
INC-18670,Low,7/12/2024,33,FALSE
INC-16354,Critical,4/14/2025,10,TRUE
INC-46719,Critical,12/28/2024,8,TRUE
INC-10577,Medium,5/5/2025,21,TRUE
INC-22313,High,4/19/2025,47,FALSE
INC-75668,High,4/25/2025,34,FALSE
INC-38480,Low,11/14/2024,25,FALSE
INC-17422,Critical,11/22/2024,7,TRUE
INC-08706,Critical,4/7/2025,69,FALSE
INC-48900,Medium,9/8/2024,40,FALSE
INC-25729,Critical,9/20/2024,53,FALSE
INC-29849,Medium,12/21/2024,7,TRUE
INC-06352,Low,11/6/2024,51,FALSE
INC-17574,Medium,10/26/2024,3,TRUE
INC-88881,Low,12/25/2024,28,FALSE
INC-93249,High,12/18/2024,14,TRUE
INC-83303,High,10/2/2024,20,TRUE
INC-25462,Low,6/9/2025,2,TRUE
INC-78405,Medium,11/21/2024,51,FALSE
INC-08395,Critical,5/13/2025,52,FALSE
INC-94076,Medium,2/6/2025,13,TRUE
INC-91561,Critical,9/13/2024,24,TRUE
INC-95748,Medium,3/28/2025,3,TRUE
INC-67322,Low,9/19/2024,13,TRUE
INC-84980,Low,3/16/2025,32,FALSE
INC-08166,Low,1/23/2025,72,FALSE
INC-74678,High,9/4/2024,48,FALSE
INC-66016,High,5/4/2025,9,TRUE
INC-25365,Critical,7/18/2024,48,FALSE
INC-11662,Medium,12/31/2024,56,FALSE
INC-82932,Low,4/24/2025,67,FALSE
INC-06910,Low,8/14/2024,27,FALSE
INC-19014,Low,9/12/2024,53,FALSE
INC-44684,Critical,11/5/2024,41,FALSE
INC-02515,High,3/25/2025,34,FALSE
INC-07845,Medium,9/29/2024,23,TRUE
INC-00435,Critical,6/28/2025,38,FALSE
INC-46158,High,6/15/2025,21,TRUE
INC-86210,Critical,2/15/2025,51,FALSE
INC-96696,Critical,9/26/2024,62,FALSE
INC-97313,Medium,5/1/2025,19,TRUE
INC-62930,Critical,4/22/2025,30,FALSE
INC-17313,High,6/1/2025,54,FALSE
INC-46708,Medium,2/4/2025,29,FALSE
INC-23250,Critical,1/6/2025,32,FALSE
INC-39666,Critical,10/5/2024,27,FALSE
INC-39292,Medium,4/9/2025,30,FALSE
INC-64448,Low,6/5/2025,54,FALSE
INC-88030,Low,9/25/2024,9,TRUE
INC-46651,Critical,9/18/2024,52,FALSE
INC-00232,Critical,10/23/2024,4,TRUE
INC-69817,Critical,6/1/2025,70,FALSE
INC-33686,High,7/22/2024,39,FALSE
INC-96896,Critical,11/10/2024,66,FALSE
INC-24322,Low,3/20/2025,6,TRUE
INC-20882,Low,8/17/2024,57,FALSE
INC-18348,Medium,2/22/2025,48,FALSE
INC-31390,Low,12/21/2024,6,TRUE
INC-07189,Medium,11/26/2024,25,FALSE
INC-46621,Critical,5/22/2025,60,FALSE
INC-65571,Critical,4/20/2025,57,FALSE
INC-53788,Low,2/26/2025,26,FALSE
INC-21549,Medium,4/22/2025,29,FALSE
INC-92938,Low,8/24/2024,44,FALSE
INC-28940,Medium,5/30/2025,32,FALSE
INC-42777,Low,4/22/2025,18,TRUE
INC-71935,Low,11/24/2024,44,FALSE
INC-48135,Low,7/11/2024,18,TRUE
INC-77378,Medium,4/24/2025,64,FALSE
INC-63096,Critical,8/28/2024,19,TRUE
INC-74611,Critical,9/28/2024,62,FALSE
INC-54989,Low,6/13/2025,54,FALSE
INC-01403,Low,7/18/2024,36,FALSE
INC-02498,High,2/6/2025,56,FALSE
INC-57937,Critical,9/6/2024,49,FALSE
INC-82584,Critical,5/8/2025,33,FALSE
INC-64769,Low,5/20/2025,60,FALSE
INC-06085,Critical,3/9/2025,64,FALSE
INC-62361,Low,3/30/2025,48,FALSE
INC-68788,Medium,1/14/2025,35,FALSE
INC-83621,Low,1/25/2025,54,FALSE
INC-75312,Critical,3/18/2025,32,FALSE
INC-65881,Critical,10/23/2024,26,FALSE
INC-30078,Low,8/30/2024,58,FALSE
INC-85349,High,8/10/2024,72,FALSE
INC-50543,High,11/25/2024,72,FALSE
INC-71638,Critical,10/3/2024,57,FALSE
INC-27537,High,7/17/2024,57,FALSE
INC-46118,Critical,12/24/2024,60,FALSE
INC-43334,High,11/19/2024,34,FALSE
INC-60660,High,9/6/2024,4,TRUE
INC-10196,High,3/27/2025,29,FALSE
INC-39805,Low,1/9/2025,35,FALSE
INC-70233,High,5/21/2025,11,TRUE
INC-80008,Medium,10/3/2024,34,FALSE
INC-91496,Medium,10/13/2024,72,FALSE
INC-64471,Critical,9/3/2024,62,FALSE
INC-06579,High,8/1/2024,42,FALSE
INC-88990,Medium,9/11/2024,24,TRUE
INC-72888,Medium,2/6/2025,29,FALSE
INC-04924,Low,9/24/2024,8,TRUE
INC-75642,High,1/10/2025,45,FALSE
INC-10902,Medium,11/26/2024,34,FALSE
INC-67507,Critical,11/9/2024,2,TRUE
INC-06492,Low,4/10/2025,31,FALSE
INC-92299,Medium,4/8/2025,31,FALSE
INC-88521,Critical,10/7/2024,46,FALSE
INC-40293,Medium,6/1/2025,41,FALSE
INC-13502,High,7/29/2024,6,TRUE
INC-43726,Critical,5/7/2025,44,FALSE
INC-81660,Critical,7/27/2024,22,TRUE
INC-62132,Critical,1/23/2025,26,FALSE
INC-13239,Medium,6/3/2025,72,FALSE
INC-54214,Critical,8/25/2024,40,FALSE
INC-79749,Critical,10/14/2024,24,TRUE
INC-10702,Critical,4/28/2025,36,FALSE
INC-14577,Critical,12/14/2024,47,FALSE
INC-65198,Low,12/24/2024,38,FALSE
INC-50771,Low,10/28/2024,8,TRUE
INC-82943,Critical,1/8/2025,9,TRUE
INC-97008,Critical,11/12/2024,44,FALSE
INC-73346,High,3/4/2025,31,FALSE
INC-42914,High,5/21/2025,53,FALSE
INC-59284,Medium,11/3/2024,61,FALSE
INC-38196,Medium,11/17/2024,63,FALSE
INC-21419,Low,12/28/2024,29,FALSE
INC-07530,Low,1/25/2025,46,FALSE
INC-17588,High,6/26/2025,59,FALSE
INC-01299,Medium,4/23/2025,49,FALSE
INC-49041,Medium,3/15/2025,17,TRUE
INC-65706,Low,9/28/2024,16,TRUE
INC-07405,Medium,12/23/2024,18,TRUE
INC-49652,Critical,6/3/2025,65,FALSE
INC-15576,Low,4/6/2025,44,FALSE
INC-48387,Critical,4/29/2025,20,TRUE
INC-95964,Critical,7/20/2024,45,FALSE
INC-30975,Medium,1/2/2025,2,TRUE
INC-06490,Critical,3/21/2025,18,TRUE
INC-09662,Critical,10/13/2024,68,FALSE
INC-09716,High,1/16/2025,34,FALSE
INC-49529,Medium,8/15/2024,41,FALSE
INC-65368,Low,11/10/2024,30,FALSE
INC-80572,Low,9/26/2024,55,FALSE
INC-27167,Critical,1/2/2025,8,TRUE
INC-00656,Medium,3/14/2025,6,TRUE
INC-42776,Medium,6/3/2025,42,FALSE
INC-00819,Medium,4/2/2025,52,FALSE
INC-05739,Low,3/2/2025,43,FALSE
INC-36697,High,1/27/2025,64,FALSE
INC-66371,Critical,10/6/2024,70,FALSE
INC-93801,Medium,12/21/2024,38,FALSE
INC-77486,High,1/15/2025,26,FALSE
INC-00363,Critical,8/6/2024,38,FALSE
INC-17193,Critical,1/16/2025,8,TRUE
INC-27892,Critical,3/29/2025,62,FALSE
INC-23871,Low,3/13/2025,51,FALSE
INC-24112,High,6/7/2025,24,TRUE
INC-51792,Critical,1/22/2025,57,FALSE
INC-90543,High,2/22/2025,39,FALSE
INC-81307,Medium,10/23/2024,9,TRUE
INC-84149,Medium,2/26/2025,60,FALSE
INC-71917,Critical,11/21/2024,46,FALSE
INC-54020,Critical,10/8/2024,53,FALSE
INC-31379,Critical,11/7/2024,15,TRUE
INC-16850,Low,7/21/2024,20,TRUE
INC-63432,Critical,6/10/2025,22,TRUE
INC-18393,Medium,2/12/2025,34,FALSE
INC-47476,High,7/7/2024,46,FALSE
INC-80704,Critical,12/21/2024,34,FALSE
INC-89152,Critical,11/6/2024,15,TRUE
INC-59879,High,7/27/2024,46,FALSE
INC-76919,High,8/10/2024,51,FALSE
INC-14107,Low,9/21/2024,34,FALSE
INC-43094,Medium,1/17/2025,48,FALSE
INC-74574,High,4/30/2025,43,FALSE
INC-97808,Low,4/26/2025,7,TRUE
INC-72895,Medium,1/14/2025,60,FALSE
INC-33581,Low,10/17/2024,60,FALSE
INC-36861,High,6/19/2025,44,FALSE
INC-00677,Medium,10/24/2024,52,FALSE
INC-49824,Critical,7/25/2024,46,FALSE
INC-34304,Critical,7/27/2024,21,TRUE
INC-24709,Medium,6/13/2025,15,TRUE
INC-51709,Medium,2/21/2025,68,FALSE
INC-24162,High,6/11/2025,48,FALSE
INC-87381,Critical,4/8/2025,33,FALSE
INC-48608,Medium,3/2/2025,25,FALSE
INC-57916,Critical,2/17/2025,54,FALSE
INC-24247,Low,1/19/2025,5,TRUE
INC-37106,Critical,11/1/2024,5,TRUE
INC-78732,Critical,8/22/2024,65,FALSE
INC-19140,Low,3/13/2025,48,FALSE
INC-44512,High,8/7/2024,70,FALSE
INC-08077,Critical,4/25/2025,22,TRUE
INC-33401,Critical,9/10/2024,64,FALSE
INC-34641,Low,3/31/2025,12,TRUE
INC-14225,Medium,10/27/2024,65,FALSE
INC-39404,Low,6/9/2025,34,FALSE
INC-70095,Low,7/13/2024,33,FALSE
INC-55827,Medium,2/23/2025,70,FALSE
INC-04206,High,10/29/2024,29,FALSE
INC-17515,Critical,1/6/2025,11,TRUE
INC-50311,High,7/9/2024,34,FALSE
INC-93521,High,1/7/2025,53,FALSE
INC-32957,Critical,12/29/2024,72,FALSE
INC-52886,Low,11/9/2024,69,FALSE
INC-23138,Low,8/25/2024,19,TRUE
INC-72801,High,12/21/2024,11,TRUE
INC-30090,High,10/27/2024,16,TRUE
INC-30858,High,6/24/2025,14,TRUE
INC-03007,High,8/26/2024,18,TRUE
INC-78473,Low,10/6/2024,34,FALSE
INC-25088,Medium,5/17/2025,2,TRUE
INC-44497,Medium,6/10/2025,45,FALSE
INC-51809,Critical,3/31/2025,2,TRUE
INC-20752,Medium,6/6/2025,70,FALSE
INC-61121,Low,4/29/2025,3,TRUE
INC-62243,Low,5/12/2025,21,TRUE
INC-25035,High,5/25/2025,46,FALSE
INC-49560,High,3/25/2025,22,TRUE
INC-20667,Medium,10/13/2024,33,FALSE
INC-88036,High,9/27/2024,24,TRUE
INC-25182,Critical,3/20/2025,41,FALSE
INC-56218,High,3/26/2025,10,TRUE
INC-91153,Critical,9/2/2024,39,FALSE
INC-39632,Medium,5/15/2025,44,FALSE
INC-68372,High,5/11/2025,4,TRUE
INC-48630,Critical,10/8/2024,12,TRUE
INC-40003,Medium,5/2/2025,25,FALSE
INC-33677,Medium,4/7/2025,37,FALSE
INC-67546,High,1/6/2025,41,FALSE
INC-47670,Medium,9/27/2024,13,TRUE
INC-08771,Medium,1/15/2025,18,TRUE
INC-74249,Medium,6/29/2025,24,TRUE
INC-36230,High,8/5/2024,33,FALSE
INC-59431,Critical,4/22/2025,6,TRUE
INC-83904,Critical,10/5/2024,34,FALSE
INC-14839,Low,7/29/2024,21,TRUE
INC-34677,Low,10/5/2024,4,TRUE
INC-85662,Critical,11/15/2024,2,TRUE
INC-28346,Low,10/1/2024,68,FALSE
INC-69864,Low,5/11/2025,63,FALSE
INC-31097,Critical,3/13/2025,53,FALSE
INC-00840,High,6/25/2025,27,FALSE
INC-24204,Low,2/11/2025,48,FALSE
INC-22564,High,8/14/2024,14,TRUE
INC-17737,Critical,10/17/2024,72,FALSE
INC-01955,High,6/12/2025,72,FALSE
INC-38068,Medium,11/13/2024,22,TRUE
INC-87977,Medium,9/11/2024,56,FALSE
INC-66948,Medium,2/17/2025,48,FALSE
INC-51046,Critical,11/3/2024,65,FALSE
INC-56900,Medium,9/8/2024,64,FALSE
INC-03950,Medium,11/10/2024,10,TRUE
INC-74655,High,7/21/2024,65,FALSE
INC-93903,High,5/28/2025,36,FALSE
INC-45098,Critical,9/21/2024,66,FALSE
INC-92205,High,4/5/2025,21,TRUE
INC-24174,Critical,4/17/2025,43,FALSE
INC-97948,Medium,3/5/2025,24,TRUE
INC-15217,Low,8/15/2024,43,FALSE
INC-92180,Critical,5/9/2025,42,FALSE
INC-51349,Critical,5/10/2025,72,FALSE
INC-41205,Medium,5/5/2025,5,TRUE
INC-00049,Low,12/26/2024,13,TRUE
INC-67465,Critical,9/10/2024,15,TRUE
INC-89538,Critical,8/2/2024,4,TRUE
INC-17301,High,4/25/2025,9,TRUE
INC-72932,High,5/7/2025,26,FALSE
INC-26343,Low,2/22/2025,65,FALSE
INC-83801,Low,7/14/2024,22,TRUE
INC-17350,Critical,7/1/2025,18,TRUE
INC-10672,Medium,1/31/2025,48,FALSE
INC-40209,Medium,8/29/2024,69,FALSE
INC-14135,High,8/13/2024,13,TRUE
INC-55320,High,1/11/2025,14,TRUE
INC-43636,Medium,6/23/2025,49,FALSE
INC-47854,Medium,4/6/2025,52,FALSE
INC-74839,Critical,2/4/2025,10,TRUE
INC-04680,Critical,6/8/2025,61,FALSE
INC-72126,High,4/27/2025,46,FALSE
INC-28720,Medium,3/4/2025,46,FALSE
INC-04017,High,5/6/2025,34,FALSE
INC-03959,High,11/7/2024,17,TRUE
INC-26302,Low,11/13/2024,62,FALSE
INC-29372,Medium,10/16/2024,44,FALSE
INC-92894,Low,3/7/2025,61,FALSE
INC-04481,Critical,7/25/2024,54,FALSE
INC-72017,Medium,8/17/2024,9,TRUE
INC-16517,High,9/7/2024,46,FALSE
INC-93859,Medium,10/9/2024,40,FALSE
INC-29803,Medium,9/27/2024,19,TRUE
INC-34717,Medium,5/30/2025,5,TRUE
INC-00849,Low,4/14/2025,9,TRUE
INC-24424,Low,3/14/2025,42,FALSE
INC-13405,Low,1/4/2025,10,TRUE
INC-49025,Medium,10/4/2024,39,FALSE
INC-33894,Low,6/22/2025,42,FALSE
INC-50549,Critical,2/11/2025,14,TRUE
INC-04899,High,6/21/2025,10,TRUE
INC-93194,Low,6/5/2025,60,FALSE
INC-95654,Critical,7/20/2024,34,FALSE
INC-72018,Medium,8/7/2024,12,TRUE
INC-20788,High,9/2/2024,40,FALSE
INC-49368,Critical,4/4/2025,65,FALSE
INC-39480,High,10/11/2024,71,FALSE
INC-62048,Medium,6/13/2025,2,TRUE
INC-05357,Critical,7/27/2024,39,FALSE
INC-33319,High,8/19/2024,22,TRUE
INC-71862,Medium,4/1/2025,67,FALSE
INC-92395,Critical,10/16/2024,59,FALSE
INC-63730,High,11/5/2024,49,FALSE
INC-36193,Low,9/1/2024,12,TRUE
INC-69061,Critical,1/14/2025,65,FALSE
INC-35092,Critical,1/8/2025,70,FALSE
INC-69601,High,7/31/2024,39,FALSE
INC-59762,Critical,2/17/2025,49,FALSE
INC-26317,High,7/23/2024,70,FALSE
INC-34065,High,6/9/2025,71,FALSE
INC-94453,Critical,10/17/2024,41,FALSE
INC-24464,Medium,9/22/2024,34,FALSE
INC-98752,Critical,9/16/2024,38,FALSE
INC-00225,Critical,3/10/2025,39,FALSE
INC-53378,High,2/12/2025,62,FALSE
INC-01911,Low,9/13/2024,14,TRUE
INC-65703,Critical,12/13/2024,28,FALSE
INC-31920,Medium,12/13/2024,41,FALSE
INC-25375,Critical,4/11/2025,60,FALSE
INC-52656,High,6/12/2025,23,TRUE
INC-48025,Low,7/13/2024,44,FALSE
INC-25635,Medium,8/14/2024,19,TRUE
INC-90199,Critical,9/2/2024,72,FALSE
INC-44069,Medium,11/27/2024,5,TRUE
INC-58804,High,6/26/2025,40,FALSE
INC-98560,Low,8/17/2024,36,FALSE
INC-44997,High,11/4/2024,14,TRUE
INC-74858,Medium,11/4/2024,41,FALSE
INC-74170,Medium,5/8/2025,53,FALSE
INC-49702,Low,10/4/2024,30,FALSE
INC-37346,Medium,3/25/2025,32,FALSE
INC-93231,High,7/19/2024,35,FALSE
INC-42400,High,7/13/2024,32,FALSE
INC-89881,Critical,12/20/2024,41,FALSE
INC-71781,Medium,9/6/2024,52,FALSE
INC-65075,Critical,3/13/2025,70,FALSE
INC-04862,Low,3/21/2025,34,FALSE
INC-30589,High,11/7/2024,21,TRUE
INC-75160,High,7/31/2024,52,FALSE
INC-03497,Low,6/23/2025,23,TRUE
INC-46370,Low,3/19/2025,70,FALSE
INC-13717,High,7/22/2024,23,TRUE
INC-07036,Low,1/20/2025,71,FALSE
INC-07549,High,5/31/2025,71,FALSE
INC-65517,Medium,9/16/2024,27,FALSE
INC-99266,Low,7/17/2024,51,FALSE
INC-67779,Medium,8/22/2024,68,FALSE
INC-13254,Low,2/6/2025,43,FALSE
INC-69775,Low,11/16/2024,37,FALSE
INC-57331,Critical,2/27/2025,37,FALSE
INC-48750,High,1/30/2025,69,FALSE
INC-74353,Medium,6/29/2025,27,FALSE
INC-64378,Medium,5/17/2025,10,TRUE
INC-85719,High,10/31/2024,24,TRUE
INC-67883,Medium,2/6/2025,6,TRUE
INC-48494,Critical,9/19/2024,57,FALSE
INC-71649,Medium,6/21/2025,18,TRUE
INC-41463,High,3/15/2025,13,TRUE
INC-17713,Medium,11/12/2024,38,FALSE
INC-46675,Medium,11/20/2024,29,FALSE
INC-64115,Medium,2/12/2025,65,FALSE
INC-08587,Medium,12/22/2024,43,FALSE
INC-65304,Critical,4/22/2025,43,FALSE
INC-86359,Medium,8/15/2024,47,FALSE
INC-86041,Critical,3/16/2025,61,FALSE
INC-74220,Medium,6/2/2025,3,TRUE
INC-91856,Medium,9/18/2024,64,FALSE
INC-80479,High,5/13/2025,8,TRUE
INC-84038,High,2/9/2025,59,FALSE
INC-11100,Low,7/17/2024,11,TRUE
INC-44109,Low,9/20/2024,48,FALSE
INC-65877,High,2/21/2025,24,TRUE
INC-58465,Medium,12/5/2024,42,FALSE
INC-21719,Critical,11/4/2024,3,TRUE
INC-44107,Low,1/13/2025,66,FALSE
INC-04732,High,7/1/2025,45,FALSE
INC-95625,High,10/16/2024,30,FALSE
INC-19110,High,7/22/2024,5,TRUE
INC-98588,High,5/12/2025,70,FALSE
INC-85949,Medium,11/8/2024,56,FALSE
INC-61112,Medium,4/7/2025,8,TRUE
INC-36670,Medium,4/11/2025,10,TRUE
INC-76446,High,11/29/2024,35,FALSE
INC-30547,Critical,4/3/2025,35,FALSE
INC-18851,Medium,6/2/2025,35,FALSE
INC-38642,High,3/20/2025,21,TRUE
INC-12402,Critical,2/16/2025,53,FALSE
INC-83710,Critical,7/13/2024,3,TRUE
INC-76761,High,2/9/2025,67,FALSE
INC-57973,Critical,5/18/2025,10,TRUE
INC-50630,Low,4/20/2025,46,FALSE
INC-17279,Medium,9/21/2024,20,TRUE
INC-07670,Critical,10/5/2024,32,FALSE
INC-07121,Medium,7/17/2024,58,FALSE
INC-57219,High,3/12/2025,53,FALSE
INC-08944,High,8/18/2024,12,TRUE
INC-05221,Low,10/22/2024,12,TRUE
INC-92372,Medium,9/3/2024,2,TRUE
INC-71358,Medium,2/15/2025,72,FALSE
INC-70075,Critical,8/13/2024,58,FALSE
INC-52324,Low,1/17/2025,13,TRUE
INC-07827,Low,7/5/2024,4,TRUE
INC-11874,Low,1/3/2025,36,FALSE
INC-71373,Medium,10/12/2024,51,FALSE
INC-80366,Medium,9/16/2024,5,TRUE
INC-62751,High,1/13/2025,21,TRUE
INC-96734,High,11/30/2024,31,FALSE
INC-72709,Low,1/9/2025,25,FALSE
INC-41303,Low,8/30/2024,19,TRUE
INC-41645,Medium,9/30/2024,47,FALSE
INC-28839,Low,10/7/2024,42,FALSE
INC-34765,Medium,8/21/2024,41,FALSE
INC-57464,Critical,6/1/2025,29,FALSE
INC-14549,Medium,12/17/2024,19,TRUE
INC-56894,Critical,12/31/2024,41,FALSE
INC-59990,Critical,6/25/2025,63,FALSE
INC-31865,Medium,6/13/2025,3,TRUE
INC-83614,Critical,7/17/2024,52,FALSE
INC-84287,Critical,5/18/2025,35,FALSE
INC-09068,Critical,1/19/2025,32,FALSE
INC-58259,High,11/1/2024,42,FALSE
INC-36370,Medium,10/29/2024,16,TRUE
INC-83012,Low,11/20/2024,4,TRUE
INC-46572,High,2/4/2025,19,TRUE
INC-97646,High,10/9/2024,44,FALSE
INC-58157,Critical,8/29/2024,26,FALSE
INC-59902,Critical,1/10/2025,64,FALSE
INC-84634,Medium,5/31/2025,62,FALSE
INC-65486,Critical,4/16/2025,11,TRUE
INC-10308,Low,3/19/2025,29,FALSE
INC-05732,Critical,1/6/2025,69,FALSE
INC-64307,Critical,5/31/2025,32,FALSE
INC-90780,High,9/5/2024,34,FALSE
INC-03873,Critical,1/12/2025,28,FALSE
INC-52403,Critical,5/30/2025,44,FALSE
INC-69908,Critical,8/11/2024,34,FALSE
INC-01476,High,12/22/2024,11,TRUE
INC-43253,Critical,1/7/2025,28,FALSE
INC-32847,Medium,5/10/2025,66,FALSE
INC-86471,High,9/5/2024,25,FALSE
INC-11383,Low,9/29/2024,31,FALSE
INC-59033,High,3/9/2025,55,FALSE
INC-10603,Low,4/22/2025,26,FALSE
INC-94449,Medium,12/3/2024,4,TRUE
INC-36534,High,9/30/2024,4,TRUE
INC-67813,Medium,8/29/2024,61,FALSE
INC-52065,Medium,3/21/2025,16,TRUE
INC-94290,High,7/29/2024,40,FALSE
INC-30461,Medium,10/12/2024,57,FALSE
INC-94930,Critical,12/3/2024,37,FALSE
INC-67403,Medium,3/14/2025,70,FALSE
INC-51267,High,3/12/2025,70,FALSE
INC-47196,Medium,6/10/2025,11,TRUE
INC-29725,Medium,1/28/2025,6,TRUE
INC-99705,Medium,3/3/2025,45,FALSE
INC-14920,Low,10/19/2024,51,FALSE
INC-38302,Critical,12/5/2024,47,FALSE
INC-12248,Low,6/10/2025,56,FALSE
INC-28343,Medium,10/21/2024,72,FALSE
INC-66395,Medium,2/14/2025,70,FALSE
INC-67108,Low,5/22/2025,72,FALSE
INC-14588,High,5/30/2025,11,TRUE
INC-36522,High,6/11/2025,58,FALSE
INC-30626,Low,5/31/2025,29,FALSE
INC-32944,High,6/3/2025,34,FALSE
INC-74526,Critical,2/19/2025,7,TRUE
INC-02574,Critical,1/24/2025,56,FALSE
INC-97690,Low,4/2/2025,64,FALSE
INC-04966,Critical,5/9/2025,28,FALSE
INC-43683,Low,9/14/2024,41,FALSE
INC-87503,Medium,10/21/2024,33,FALSE
INC-50583,Critical,11/26/2024,46,FALSE
INC-97361,Low,9/23/2024,8,TRUE
INC-30904,Medium,11/24/2024,16,TRUE
INC-68306,Low,12/25/2024,46,FALSE
INC-68305,Critical,6/1/2025,9,TRUE
INC-66340,High,6/24/2025,68,FALSE
INC-65397,High,7/18/2024,22,TRUE
INC-72086,Critical,12/25/2024,8,TRUE
INC-64778,Medium,10/4/2024,42,FALSE
INC-04279,High,12/25/2024,42,FALSE
INC-83214,Medium,9/12/2024,30,FALSE
INC-18881,High,6/4/2025,9,TRUE
INC-40393,Medium,1/1/2025,47,FALSE
INC-29495,Low,3/28/2025,10,TRUE
INC-74836,Critical,1/17/2025,17,TRUE
INC-26979,High,11/10/2024,10,TRUE
INC-95908,High,2/1/2025,23,TRUE
INC-08273,Medium,10/28/2024,30,FALSE
INC-64494,High,2/13/2025,62,FALSE
INC-74690,Medium,9/8/2024,34,FALSE
INC-57955,Medium,5/18/2025,5,TRUE
INC-93590,High,7/4/2024,14,TRUE
INC-11307,Critical,11/14/2024,56,FALSE
INC-83070,High,5/1/2025,42,FALSE
INC-43054,High,9/17/2024,47,FALSE
INC-42483,High,11/28/2024,38,FALSE
INC-91980,Critical,8/1/2024,21,TRUE
INC-61140,Medium,6/13/2025,14,TRUE
INC-38525,Critical,5/12/2025,10,TRUE
INC-99577,Low,7/17/2024,31,FALSE
INC-29683,High,1/19/2025,32,FALSE
INC-81982,Critical,11/18/2024,62,FALSE
INC-79974,Critical,7/26/2024,59,FALSE
INC-97757,Low,6/10/2025,18,TRUE
INC-28700,High,4/13/2025,71,FALSE
INC-15136,High,8/7/2024,41,FALSE
INC-46917,Medium,2/10/2025,54,FALSE
INC-54676,Medium,4/29/2025,24,TRUE
INC-89071,Critical,6/17/2025,51,FALSE
INC-15356,Critical,1/30/2025,48,FALSE
INC-83630,High,10/19/2024,36,FALSE
INC-50333,Medium,1/6/2025,27,FALSE
INC-38404,High,9/4/2024,42,FALSE
INC-87389,Low,6/4/2025,17,TRUE
INC-22583,Medium,12/23/2024,10,TRUE
INC-10472,High,11/14/2024,18,TRUE
INC-46363,Medium,12/29/2024,48,FALSE
INC-51080,Low,6/25/2025,3,TRUE
INC-45644,Medium,2/7/2025,69,FALSE
INC-06952,Critical,5/28/2025,62,FALSE
INC-88587,Medium,4/22/2025,11,TRUE
INC-58116,High,2/28/2025,52,FALSE
INC-49787,Medium,10/7/2024,13,TRUE
INC-29096,High,4/8/2025,31,FALSE
INC-53242,High,7/2/2025,72,FALSE
INC-54651,High,11/21/2024,66,FALSE
INC-96209,Medium,4/12/2025,10,TRUE
INC-85720,High,4/7/2025,27,FALSE
INC-21082,High,6/19/2025,66,FALSE
INC-62240,Critical,11/29/2024,33,FALSE
INC-28324,Low,5/21/2025,49,FALSE
